Sno,Date,Day,Hour of Day,Trip Start Time HHMM,Pickup District, DropOff District,Distance Travelled,Trip Duration in Seconds,Trip End Time,Taxi Number,Taxi Type,Taxi Capacity,Number Of Passengers,Trip Fare,Passenger ID,Passenger Name
17499,9-Jan-24,Tue,9,09:32,Balmoral,Eastwood,20.3,1838,09:03,SHZ6874,Mini Cab,4,3,41.19,11667,Barry Lai
17500,9-Jan-24,Tue,9,09:32,Upper East Coast,Harbourfront,13,1448,09:56,SHY8435,Maxi Cab,6,5,25.55,10789,Grace Chng
17501,9-Jan-24,Tue,9,09:32,Boat Quay,Watten Estate,10.3,1729,09:01,SHX4403,Standard,4,2,22.85,11993,Mark Min
17502,9-Jan-24,Tue,9,09:32,Tanglin,Eastwood,24.3,2739,09:18,SHX4299,Maxi Cab,6,4,45.49,12200,Gavin Sim
17503,9-Jan-24,Tue,9,09:32,Balestier,Anson,9.5,1571,09:59,SHZ5254,Limosine,4,1,21.64,10696,Annie Mei
17504,9-Jan-24,Tue,9,09:33,Cecil,Kembangan,12.4,2127,09:08,SHY7702,Mini Cab,4,1,27.65,10278,Chitaksh Bava
17505,9-Jan-24,Tue,9,09:33,Raffles Place,Chancery ,6.8,925,09:48,SHX8902,Premier,4,1,14.1,11121,Anna Guo
17506,9-Jan-24,Tue,9,09:34,Clementi,Boon Lay,3.4,642,09:44,SHZ7886,Standard,4,4,9.64,11017,Daniel Shao
17507,9-Jan-24,Tue,9,09:34,Upper Thomson,Little India,14.3,2676,09:19,SHX0106,Premier,4,2,32.34,10135,Hazel Kim
17508,9-Jan-24,Tue,9,09:34,Thomson,Flora,12.6,1357,09:57,SHX0791,Standard,4,1,23.95,10394,Shirley Neo
17509,9-Jan-24,Tue,9,09:35,People’s Park,Anson,4.2,815,09:48,SHZ7647,Standard,4,1,13.58,12368,Iris Png
17510,9-Jan-24,Tue,9,09:35,Meyer,Braddell,8.4,1378,09:58,SHY7702,Mini Cab,4,4,19.33,10362,Nadira Baksh
17511,9-Jan-24,Tue,9,09:36,High Street,Changi,20.2,1914,09:08,SHY4629,Standard,4,1,37.31,10421,Shirley Ting
17512,9-Jan-24,Tue,9,09:37,Upper East Coast,Pasir Ris,3.1,642,09:47,SHY6935,Premier,4,3,9.92,11558,Marilyn Mak
17513,9-Jan-24,Tue,9,09:37,Boon Lay,Joo Chiat,25.1,3452,10:33,SHX3161,Standard,4,1,47.66,11700,Georgina Eng
17514,9-Jan-24,Tue,9,09:37,Flora,Hougang,9.3,1609,09:03,SHX9385,Standard,4,3,19.64,10940,Dawn Cai
17515,9-Jan-24,Tue,9,09:37,Eunos,Tuas,24.6,3958,10:42,SHY2990,Limosine,4,1,52.12,11664,Marlene Hwee
17516,9-Jan-24,Tue,9,09:37,East Coast,West Coast,23.6,3792,10:39,SHX4666,Maxi Cab,7,6,41.38,10108,Paige Win
17517,9-Jan-24,Tue,9,09:37,Meyer,Ponggol,6,1014,09:54,SHZ9117,Standard,4,1,14.37,10453,Howard Meng
17518,9-Jan-24,Tue,9,09:38,Hong Leong Garden,Changi,27.1,3657,10:38,SHX7923,Maxi Cab,6,3,52.28,10596,Julian Han
17519,9-Jan-24,Tue,9,09:39,Seletar,Anson,11.6,1423,09:02,SHY9777,Limosine,4,1,25.69,10664,Ivy Pan
17520,9-Jan-24,Tue,9,09:39,Ponggol,Tiong Bahru,8,1301,09:01,SHX0791,Standard,4,1,18.83,10686,Wendy Liu
17521,9-Jan-24,Tue,9,09:39,Bayshore,Holland Road,20.9,2511,10:20,SHX2834,Standard,4,1,39.45,11615,Hazel Min
17522,9-Jan-24,Tue,9,09:39,Bugis,Yio Chu Kang,9.2,1280,09:01,SHZ8248,Mini Cab,3,1,20.48,11602,Molly Tang
17523,9-Jan-24,Tue,9,09:40,Farrer Park,Dairy Farm,18.9,2659,10:23,SHZ0338,Mini Cab,3,1,38.44,10953,Frank Quek
17524,9-Jan-24,Tue,9,09:40,Yio Chu Kang,Lim Chu Kang,20.5,2673,10:24,SHY6637,Standard,4,4,39.67,12424,Judith Cheng
17525,9-Jan-24,Tue,9,09:40,Killiney,Rocher,6.8,1132,09:59,SHY0224,Standard,4,2,15.15,12235,Joyce Leung
17526,9-Jan-24,Tue,9,09:40,Ardmore,Marine Parade,20.3,2883,10:27,SHX6044,Standard,4,1,33.95,12359,Irene Yew
17527,9-Jan-24,Tue,9,09:40,Tagore,Eastwood,25,2790,10:26,SHX1022,Standard,4,4,52.46,11818,Terry Lye
17528,9-Jan-24,Tue,9,09:41,Tengah,City Hall,12,1697,09:10,SHY6042,Limosine,4,3,25.28,11245,Catherine Pang
17529,9-Jan-24,Tue,9,09:42,Grange Road,Killiney,10,1204,09:02,SHY0745,Standard,4,1,17.07,10818,James Che
17530,9-Jan-24,Tue,9,09:42,Holland Road,Changi,23.7,3496,10:39,SHX0791,Standard,4,1,49.74,11707,Barry Jie
17531,9-Jan-24,Tue,9,09:42,Novena,Dairy Farm,7.3,932,09:57,SHX1283,Standard,4,4,15.87,11596,Glynis Chu
17532,9-Jan-24,Tue,9,09:42,Tengah,Chancery ,9.9,1514,09:07,SHZ1171,Maxi Cab,6,2,22.88,11289,Nicola Wang
17533,9-Jan-24,Tue,9,09:42,Paya Lebar ,Raffles Place,13.1,2073,09:17,SHY6298,Premier,5,1,28.55,11282,Muriel Lao
17534,9-Jan-24,Tue,9,09:42,River Valley,Tuas,16.1,2450,10:22,SHX7757,Maxi Cab,6,6,32.94,11174,Sylvia Gan
17535,9-Jan-24,Tue,9,09:43,Tampines,Little India,13.4,2385,10:22,SHY4677,Premier,5,3,30.21,10785,Brenda Yip
17536,9-Jan-24,Tue,9,09:43,Sentosa,Chinatown,7.1,1230,09:04,SHX4454,Mini Cab,4,2,16.82,11696,Clara Shang
17537,9-Jan-24,Tue,9,09:43,Alexandra,Clementi Park,14.1,1698,09:12,SHY8709,Premier,5,2,30.12,11333,Shannon Ng
17538,9-Jan-24,Tue,9,09:44,West Coast,Shenton Way,8,1506,09:09,SHY2517,Standard,4,1,19.6,10732,Eleanor Xue
17539,9-Jan-24,Tue,9,09:44,Sembawang,Admiralty Road,1.6,457,09:52,SHY5510,Standard,4,3,6.75,10718,Jonathan Ko
17540,9-Jan-24,Tue,9,09:44,Upper East Coast,Holland Road,20.5,2681,10:28,SHX7524,Standard,4,3,38.24,10340,Ronald Chng
17541,9-Jan-24,Tue,9,09:44,Kembangan,North Bridge Road,15.4,2138,09:20,SHY8469,Standard,4,3,29.11,12197,Victor Wan
17542,9-Jan-24,Tue,9,09:44,Havelock Road,Anson,4.6,652,09:55,SHY7702,Mini Cab,4,2,11.37,11996,Gilbert Pong
17543,9-Jan-24,Tue,9,09:45,Farrer Park,East Coast,9.4,1548,09:11,SHZ2957,Standard,4,4,22.32,11834,Angela Chan
17544,9-Jan-24,Tue,9,09:45,Bouna Vista,Balmoral,5.6,832,09:59,SHX7074,Mini Cab,3,1,12.97,10746,Arthur Leung
17545,9-Jan-24,Tue,9,09:45,Seletar,Loyang,10.7,1740,09:14,SHX7806,Maxi Cab,7,1,23.93,12056,Ada Zhao
17546,9-Jan-24,Tue,9,09:46,Bukit Batok ,Sungei Gedong,2.6,632,09:56,SHX0694,Standard,4,1,9.01,10589,James Chong
17547,9-Jan-24,Tue,9,09:46,Rocher,Pasir Panjang,8.7,1303,09:08,SHX2202,Limosine,4,2,21.19,11055,Vincent Ding
17548,9-Jan-24,Tue,9,09:46,Hong Leong Garden,Little India,16.6,2755,10:31,SHX4006,Standard,4,2,38.05,12273,Kevin Lim
17549,9-Jan-24,Tue,9,09:46,Braddell,Yio Chu Kang,1.9,368,09:52,SHY1429,Standard,4,1,6.79,10133,Ivan Jong
17550,9-Jan-24,Tue,9,09:47,Serangoon Garden,Tuas,22.2,3471,10:44,SHY7286,Standard,4,2,45.46,10500,Stanley Loh
17551,9-Jan-24,Tue,9,09:47,Springleaf,River Valley,13.5,2393,10:26,SHY7162,Standard,4,2,33.17,12320,Trevor Mao
17552,9-Jan-24,Tue,9,09:48,Orchard,Springleaf,14,2509,10:28,SHX1740,Standard,4,2,29.75,10956,Wayne Qiu
17553,9-Jan-24,Tue,9,09:48,Woodlands,Braddell ,3.5,634,09:58,SHX6011,Mini Cab,4,1,10.3,12131,Vera Ow
17554,9-Jan-24,Tue,9,09:48,Braddell ,Flora,7,1129,09:07,SHX3040,Mini Cab,4,1,18.71,10369,Laura Xiong
17555,9-Jan-24,Tue,9,09:48,Cecil,Thomson,9.1,1568,09:14,SHZ3589,Standard,4,1,21.94,10161,Hazel Kong
17556,9-Jan-24,Tue,9,09:49,Toa Payoh,Chai Chee,10.3,1500,09:14,SHY0218,Standard,4,3,24.16,10776,Jamie Tang
17557,9-Jan-24,Tue,9,09:49,Raffles Place,Alexandra,3.7,678,09:01,SHX1363,Mini Cab,3,1,11.44,10571,Maud Han
17558,9-Jan-24,Tue,9,09:49,Serangoon Garden,Chinatown,11.5,1969,10:21,SHY4144,Maxi Cab,7,1,25.25,10189,Denis Fong
17559,9-Jan-24,Tue,9,09:50,Upper East Coast,Cairnhill,12.3,1457,09:14,SHZ1333,Standard,4,1,27.56,10387,Evelyn Wu
17560,9-Jan-24,Tue,9,09:50,Kembangan,Golden Mile,14.8,2118,10:24,SHZ3504,Maxi Cab,6,6,27.71,10642,Marion Gao
17561,9-Jan-24,Tue,9,09:50,Sims,Dairy Farm,25.9,3245,10:44,SHZ4188,Premier,5,5,44.37,12208,Martin Pan
17562,9-Jan-24,Tue,9,09:51,Cairnhill,Tanglin,12,969,09:07,SHX4244,Standard,4,2,20.92,11504,Jade Tan
17563,9-Jan-24,Tue,9,09:52,Lim Chu Kang,Sungei Gedong,1.3,405,09:59,SHZ2806,Mini Cab,4,4,5.57,12010,Margaret Tai
17564,9-Jan-24,Tue,9,09:54,People’s Park,Ang Mo Kio,7.4,1442,09:18,SHY2443,Limosine,4,4,14.79,10960,Bethan Wu
17565,9-Jan-24,Tue,9,09:54,Flora,Yio Chu Kang,11.3,1227,09:14,SHZ7585,Standard,4,1,20.02,10718,Jonathan Ko
17566,9-Jan-24,Tue,9,09:55,Upper Bukit Timah,Hougang,19.4,2450,10:34,SHY7734,Maxi Cab,6,3,32.96,11224,Hilda Tan
17567,9-Jan-24,Tue,9,09:55,Beach Road,Upper East Coast,15.5,2120,10:29,SHY6817,Standard,4,1,24.88,11228,Agnes Yee
17568,9-Jan-24,Tue,9,09:55,Bukit Timah,Tengah,10.4,1668,10:22,SHX4161,Mini Cab,3,3,19.24,10948,Victor Leow
17569,9-Jan-24,Tue,9,09:55,Moulmein,River Valley,10.6,1642,10:22,SHY8248,Mini Cab,4,1,17.93,11628,Desmond Lim
17570,9-Jan-24,Tue,9,09:56,Marine Parade,Orchard,11.2,1226,09:16,SHY5616,Limosine,4,2,18.08,10264,Emily Kwok
17571,9-Jan-24,Tue,9,09:56,Farrer Park,Golden Mile,8.5,1295,09:18,SHZ5650,Standard,4,2,16.22,10945,Linda Jain
17572,9-Jan-24,Tue,9,09:57,Orchard,Kembangan,8.8,1251,09:18,SHY0460,Mini Cab,4,3,16.19,11434,Grace Lau
17573,9-Jan-24,Tue,9,09:57,Macpherson,Seletar,4.6,1012,09:14,SHY5396,Mini Cab,4,3,10.8,12416,Gerald Goh
17574,9-Jan-24,Tue,9,09:58,Bencoolen Road,Admiralty Road,11.7,1484,10:22,SHX4502,Limosine,4,4,21.49,12026,Ellie An
17575,9-Jan-24,Tue,9,09:59,Woodlands,Katong,5.8,1152,09:18,SHY4188,Standard,4,1,13.12,11193,Anthony Kai
17576,9-Jan-24,Tue,9,09:00,Bukit Timah,Bedok,22.4,2898,10:47,SHY2418,Standard,4,2,32.94,12224,Richard Han
17577,9-Jan-24,Tue,9,09:00,Newton,Serangoon Road,12.8,1671,10:26,SHZ8166,Limosine,4,2,24.55,10139,Pran Chahal
17578,9-Jan-24,Tue,9,09:00,Sengkang,Lim Chu Kang,23.5,3605,10:59,SHX7766,Mini Cab,4,3,46.56,12166,Clifford Chia
17579,9-Jan-24,Tue,9,09:00,Toa Payoh,River Valley,3,585,09:10,SHY3466,Mini Cab,4,1,8.39,10635,Beryl Oo
17580,9-Jan-24,Tue,9,09:00,Hougang,Balmoral,14.8,2066,10:34,SHY3565,Limosine,4,2,26.25,10450,Ethel Oo
17581,9-Jan-24,Tue,9,09:01,Marine Parade,Killiney,10.6,913,09:16,SHY0245,Standard,4,3,19.3,11485,John Chan
17582,9-Jan-24,Tue,9,09:01,Tanjong Pagar,Boon Lay,8.9,1249,10:21,SHX5731,Mini Cab,3,2,18.63,10033,Roger Son
17583,9-Jan-24,Tue,9,09:01,Seletar,Balestier,2.6,595,09:11,SHX3971,Standard,4,3,7.5,10432,Martyn Win
17584,9-Jan-24,Tue,9,09:01,Tanjong Pagar,Orchard,8.9,1294,10:22,SHZ8877,Standard,4,1,15.13,11637,Gillian Nai
17585,9-Jan-24,Tue,9,09:02,Watten Estate,Little India,13.6,2338,10:40,SHZ6247,Mini Cab,3,3,26.33,12296,Prabhakar Bhavsar
17586,9-Jan-24,Tue,9,09:02,Cecil,Hougang,8.8,1741,10:30,SHX9313,Standard,4,4,17.51,11606,Vera Lau
17587,9-Jan-24,Tue,9,09:02,Little India,Bayshore,12.8,1434,10:25,SHZ8027,Mini Cab,4,1,20.68,10873,Michael Chua
17588,9-Jan-24,Tue,9,09:02,Marine Parade,Dunearn Road,20.8,2394,10:41,SHZ1790,Premier,4,2,34.2,10062,Benjamin Fok
17589,9-Jan-24,Tue,9,09:03,Ulu Pandan,Seletar,18.4,2382,10:42,SHX4666,Maxi Cab,7,5,32.14,10678,Arthur Chu
17590,9-Jan-24,Tue,9,09:03,Sims,Jurong,25.7,3797,10:05,SHX0106,Premier,4,2,45.04,10179,Ivy Jain
17591,9-Jan-24,Tue,9,09:03,Watten Estate,Geylang,20.8,3612,10:03,SHX4801,Limosine,4,2,34.05,11838,Kathleen Jin
17592,9-Jan-24,Tue,9,09:04,Balmoral,Marina,6.3,1033,10:20,SHX8045,Mini Cab,4,3,13.32,10675,Anne Yeoh
17593,9-Jan-24,Tue,9,09:04,Upper Bukit Timah,Yishun,22.7,3238,10:57,SHX9583,Standard,4,1,38.9,11317,Caroline Woon
17594,9-Jan-24,Tue,9,09:05,Queenstown,Raffles Place,3.2,596,09:15,SHZ7564,Standard,4,1,8.7,12010,Margaret Tai
17595,9-Jan-24,Tue,9,09:05,Dover,Bishan,17.5,2757,10:50,SHY4297,Standard,4,1,26.76,12276,Rodney 
17596,9-Jan-24,Tue,9,09:05,Marine Parade,Tanglin,21.9,2890,10:52,SHY3565,Limosine,4,3,38.9,10944,Ellie Lim
17597,9-Jan-24,Tue,9,09:05,Sengkang,Chancery ,16.4,2380,10:44,SHY1172,Standard,4,2,31.03,12370,Bertram Wen
17598,9-Jan-24,Tue,9,09:05,Potong Pasir,City Hall,14.9,2054,10:39,SHZ2957,Standard,4,1,24.8,10186,Brenda Sha
17599,9-Jan-24,Tue,9,09:06,High Street,River Valley,7.4,1108,10:23,SHZ9323,Maxi Cab,7,6,14.5,10413,Raymond Lam
17600,9-Jan-24,Tue,9,09:06,Sungei Gedong,Golden Mile,13.5,1637,10:32,SHX9583,Standard,4,4,23.77,10197,Barry Tian
17601,9-Jan-24,Tue,9,09:06,Alexandra,Sims,9.6,1216,10:26,SHZ4390,Maxi Cab,6,3,18.17,11710,Kenneth Wei
17602,9-Jan-24,Tue,9,09:07,Moulmein,Orchard Boulevard,2.1,570,09:16,SHX8045,Mini Cab,4,2,6.76,10203,Wendy Wen
17603,9-Jan-24,Tue,9,09:07,Kembangan,Amber Road,3.6,634,09:18,SHY4144,Maxi Cab,7,5,9.16,10556,Frances Zhong
17604,9-Jan-24,Tue,9,09:07,Potong Pasir,Eunos,2.8,596,09:17,SHY9309,Limosine,4,1,7.39,11671,Neil Ye
17605,9-Jan-24,Tue,9,09:08,Loyang,Dairy Farm,33.6,4527,11:21,SHX4454,Mini Cab,4,3,54.32,11175,Ross Bi
17606,9-Jan-24,Tue,9,09:08,Tagore,Bedok,24.5,4076,10:15,SHX7048,Premier,4,2,41.34,12167,Leanne Chang
17607,9-Jan-24,Tue,9,09:09,Kew Drive,Tengah,30.2,1918,10:40,SHY4222,Limosine,4,2,39.18,10381,Divya Doshi
17608,9-Jan-24,Tue,9,09:09,Admiralty Road,Chinatown,14.9,1777,10:37,SHX4666,Maxi Cab,7,7,25.04,11707,Barry Jie
17609,9-Jan-24,Tue,9,09:09,Ponggol,Dunearn Road,17.1,1308,10:30,SHX6624,Standard,4,4,24.22,11524,Catherine Ooi
17610,9-Jan-24,Tue,9,09:09,Hillview,Bukit Panjang,1.9,557,09:18,SHY9805,Mini Cab,3,3,7,12030,Heather Ke
17611,9-Jan-24,Tue,9,09:09,Tampines,Farrer Park,11.8,1828,10:38,SHZ8017,Mini Cab,3,3,21.02,11161,George Chen
17612,9-Jan-24,Tue,9,09:09,Dunearn Road,Orchard Boulevard,1.8,391,09:16,SHY9142,Mini Cab,4,3,6.46,12320,Trevor Mao
17613,9-Jan-24,Tue,9,09:11,People’s Park,East Coast,16.6,1627,10:37,SHY2369,Standard,4,4,27.87,10996,Anusha Ramachandran
17614,9-Jan-24,Tue,9,09:11,Grange Road,Tengah,10,1418,10:34,SHX2226,Standard,4,1,19.65,11981,David Neo
17615,9-Jan-24,Tue,9,09:12,Ang Mo Kio,Sungei Gedong,22,2769,10:57,SHZ5353,Standard,4,3,36.19,10641,Edmund Tsang
17616,9-Jan-24,Tue,9,09:12,Hume Avenue,Chinatown,8.5,1094,10:29,SHY9814,Mini Cab,3,3,15.63,11418,Terence Ong
17617,9-Jan-24,Tue,9,09:13,City Hall,Bukit Panjang,10.7,1253,10:33,SHX5054,Premier,4,4,19.07,10409,Angela Kwok
17618,9-Jan-24,Tue,9,09:13,Serangoon Road,Golden Mile,7.8,1091,10:30,SHY0422,Standard,4,4,15.46,10713,Jack Poh
17619,9-Jan-24,Tue,9,09:14,Clementi Park,Ang Mo Kio,17.6,2714,10:58,SHZ3085,Limosine,4,1,29.01,10592,Ryan Shin
17620,9-Jan-24,Tue,9,09:14,Braddell,Dover,16.9,2313,10:51,SHY8005,Standard,4,1,28.07,11092,Ida Qiu
17621,9-Jan-24,Tue,9,09:14,Loyang,Woodlands,9.4,1002,10:30,SHX1030,Mini Cab,4,2,15.62,11732,Julia Lang
17622,9-Jan-24,Tue,9,09:14,Middle Road,Amber Road,16.5,2487,10:55,SHZ6724,Standard,4,1,28.69,10611,Lillian Lim
17623,9-Jan-24,Tue,9,09:15,Kew Drive,Boat Quay,14.2,1775,10:43,SHX5407,Standard,4,1,26.21,10163,Sheila Yin
17624,9-Jan-24,Tue,9,09:16,Hume Avenue,Havelock Road,13,1850,10:46,SHY0981,Maxi Cab,7,7,22.98,11257,Maurice Liang
17625,9-Jan-24,Tue,9,09:16,Marina,Keppel,3.7,695,10:26,SHZ9192,Limosine,4,3,9.04,11884,Louis Tsui
17626,9-Jan-24,Tue,9,09:17,Grange Road,Little India,11.7,1451,10:40,SHY8251,Standard,4,1,20.57,11774,Bradley Ow
17627,9-Jan-24,Tue,9,09:17,Tanglin,Little India,12.3,1759,10:46,SHY9309,Limosine,4,1,21.54,10713,Jack Poh
17628,9-Jan-24,Tue,9,09:18,Yishun,Tiong Bahru,9,835,10:31,SHZ9337,Mini Cab,4,3,15.7,12396,Stephen Choi
17629,9-Jan-24,Tue,9,09:18,North Bridge Road,Balmoral,2.6,525,10:26,SHZ4308,Mini Cab,4,1,7.29,11253,Alok Subramanian
17630,9-Jan-24,Tue,9,09:19,Woodlands,Keppel,6.3,982,10:34,SHZ2063,Mini Cab,4,2,14.63,11534,Peter Ooi
17631,9-Jan-24,Tue,9,09:20,Cairnhill,Tanjong Rhu,10,1142,10:38,SHZ2770,Mini Cab,4,4,17.91,10825,Amelia Sim
17632,9-Jan-24,Tue,9,09:20,High Street,Bukit Timah,3.1,564,10:28,SHX5562,Limosine,4,2,8.51,10030,Ashley Pok
17633,9-Jan-24,Tue,9,09:20,Hillview,Marina,15.3,2596,10:02,SHY5511,Premier,5,4,30.81,12088,Irene Yip
17634,9-Jan-24,Tue,9,09:20,Admiralty Road,Serangoon Garden,2.9,701,10:31,SHX9385,Standard,4,4,8.27,11615,Hazel Min
17635,9-Jan-24,Tue,9,09:20,Tanjong Rhu,Choa Chu Kang,25.2,3891,11:23,SHX2511,Standard,4,1,39.54,10652,Siddh Goswami
17636,9-Jan-24,Tue,10,10:20,Braddell ,Tampines,6.2,839,10:34,SHY2216,Standard,4,1,12.21,10610,Harry Tse
17637,9-Jan-24,Tue,10,10:21,Tanjong Rhu,Bouna Vista,21.1,2639,10:05,SHX2226,Standard,4,4,35.89,10132,Brian Seow
17638,9-Jan-24,Tue,10,10:22,Braddell,Queenstown,5.1,585,10:31,SHX0541,Mini Cab,4,2,10.36,11270,Jordan Kwee
17639,9-Jan-24,Tue,10,10:22,River Valley,Sentosa,1.9,490,10:30,SHY4026,Standard,4,4,6.78,12258,Rhys Yeow
17640,9-Jan-24,Tue,10,10:23,Seletar,Kranji,2.9,517,10:31,SHY8005,Standard,4,2,7.89,11654,Jeanette Quan
17641,9-Jan-24,Tue,10,10:23,Telok Blangah,Telok Blangah,1,369,10:29,SHX8625,Maxi Cab,6,1,5.31,11583,Parin Dubey
17642,9-Jan-24,Tue,10,10:24,Eunos,Meyer,1.6,462,10:31,SHY5775,Mini Cab,3,2,6.21,10914,Amelia Xu
17643,9-Jan-24,Tue,10,10:24,Eunos,Dover,22.2,2233,10:01,SHZ8921,Standard,4,3,33.09,11976,Sheila Wei
17644,9-Jan-24,Tue,10,10:25,Queenstown,Bencoolen Road,3.9,797,10:38,SHY0245,Standard,4,2,9.98,10236,Chetan Yadav
17645,9-Jan-24,Tue,10,10:25,Hougang,Bukit Batok ,21.8,3638,11:24,SHX1402,Premier,4,4,42.54,10188,Brenda Ong
17646,9-Jan-24,Tue,10,10:25,Bedok,Potong Pasir,6.1,943,10:41,SHY6817,Standard,4,2,12.46,11050,Dorothy Lian
17647,9-Jan-24,Tue,10,10:25,Shenton Way,Loyang,21.3,3051,10:16,SHX7005,Standard,4,2,35.84,11822,Anne Chou
17648,9-Jan-24,Tue,10,10:26,Kranji,Queenstown,8.7,994,10:42,SHZ3589,Standard,4,4,19.44,11106,Kelly Zhong
17649,9-Jan-24,Tue,10,10:26,Eastwood,Bedok,1.6,454,10:33,SHY5616,Limosine,4,1,6.21,11595,Catherine Lau
17650,9-Jan-24,Tue,10,10:26,Thomson,Balestier,14.5,2215,10:03,SHZ3746,Standard,4,4,28.48,12005,Sandra Toh
17651,9-Jan-24,Tue,10,10:26,Katong,Upper East Coast,2.2,514,10:35,SHY1488,Mini Cab,3,1,7.4,11389,Jason Ye
17652,9-Jan-24,Tue,10,10:26,Redhill,Queenstown,1.3,394,10:33,SHY5882,Limosine,4,2,5.82,12195,Norman Fong
17653,9-Jan-24,Tue,10,10:27,Paya Lebar ,Holland Road,16.8,2276,10:05,SHY7607,Standard,4,1,29.12,11849,Peter Au
17654,9-Jan-24,Tue,10,10:27,Upper East Coast,Braddell,9.1,1341,10:50,SHY8172,Standard,4,3,16.72,2688,Kathleen Loh Swat Hong
17655,9-Jan-24,Tue,10,10:27,Grange Road,Sims,17.4,2046,10:02,SHZ8877,Standard,4,1,30.88,10312,Clive Guo
17656,9-Jan-24,Tue,10,10:28,Keppel,Rocher,6.1,855,10:42,SHY1860,Standard,4,3,12.86,10398,Charlotte Wong
17657,9-Jan-24,Tue,10,10:28,Bukit Batok ,Suntec City,12.9,1819,10:58,SHX0791,Standard,4,1,22.67,10377,Gregory Aung
17658,9-Jan-24,Tue,10,10:28,Killiney,Havelock Road,4.6,646,10:39,SHY8754,Maxi Cab,6,5,10.51,12405,Antony Soon
17659,9-Jan-24,Tue,10,10:28,Sentosa,Upper Thomson,12.3,1917,10:00,SHY0376,Standard,4,1,17.96,11876,Jade Zhuang
17660,9-Jan-24,Tue,10,10:28,Beach Road,Bukit Batok ,12.7,2478,10:10,SHX8884,Maxi Cab,7,5,22.57,12337,Freda Lao
17661,9-Jan-24,Tue,10,10:29,Thomson,Boon Lay,5,695,10:40,SHX5961,Maxi Cab,6,1,11.52,10285,Jack Xu
17662,9-Jan-24,Tue,10,10:29,Bukit Panjang,Novena,7,1128,10:48,SHZ8877,Standard,4,2,14.87,10369,Laura Xiong
17663,9-Jan-24,Tue,10,10:29,Pasir Panjang,Marine Parade,25.6,3039,11:19,SHX1081,Standard,4,2,37.06,11178,Judith Gong
17664,9-Jan-24,Tue,10,10:30,Sungei Gedong,Upper Bukit Timah,3.6,708,10:41,SHX8712,Maxi Cab,7,1,9.47,12228,Beth Hong
17665,9-Jan-24,Tue,10,10:30,Amber Road,Meyer,2.3,537,10:39,SHX8229,Mini Cab,3,1,7.69,12168,Wahida Rafiq
17666,9-Jan-24,Tue,10,10:30,Thomson,Boon Lay,17.6,2413,10:10,SHY8074,Limosine,4,3,31.22,10654,Albert Teh
17667,9-Jan-24,Tue,10,10:30,Tanglin,Watten Estate,2.9,532,10:39,SHY8435,Maxi Cab,6,1,7.96,10185,Ruth Xin
17668,9-Jan-24,Tue,10,10:32,Watten Estate,Admiralty Drive,18.5,1496,10:57,SHY3409,Mini Cab,3,1,30.36,11735,Nigel Neo
17669,9-Jan-24,Tue,10,10:33,Meyer,Bishan,7.3,1151,10:52,SHZ5684,Limosine,4,3,12.89,10155,Alexander Chao
17670,9-Jan-24,Tue,10,10:33,Geylang,Anson,16.5,2087,10:08,SHZ2238,Limosine,4,4,27.67,10360,Graham Kang
17671,9-Jan-24,Tue,10,10:33,Redhill,Macpherson,9.9,1383,10:56,SHY5335,Limosine,4,1,20.63,10203,Wendy Wen
17672,9-Jan-24,Tue,10,10:33,Hillview,Flora,35.1,4614,11:49,SHX7047,Premier,4,2,57.09,10466,Wayne Wang
17673,9-Jan-24,Tue,10,10:34,Anson,Braddell ,16.3,1218,10:54,SHZ6071,Limosine,4,2,27.86,12112,Alice Pang
17674,9-Jan-24,Tue,10,10:34,Chancery ,Paya Lebar ,18,2746,10:19,SHX5836,Mini Cab,4,1,32.22,11739,Arthur Sim
17675,9-Jan-24,Tue,10,10:34,Toa Payoh,Braddell ,7.2,1335,10:56,SHY6637,Standard,4,2,14.38,10242,Lyndsey Loo
17676,9-Jan-24,Tue,10,10:34,Hillview,Toa Payoh,19.7,1500,10:59,SHX5731,Mini Cab,3,2,33.06,10838,Ann Xiao
17677,9-Jan-24,Tue,10,10:34,Sungei Gedong,Bayshore,30.1,3402,11:30,SHY9000,Mini Cab,4,1,50.48,10521,Joy Xia
17678,9-Jan-24,Tue,10,10:34,Anson,Kembangan,16.7,2225,10:12,SHX1363,Mini Cab,3,1,28.37,10327,Clive Chin
17679,9-Jan-24,Tue,10,10:35,Serangoon Garden,Sengkang,1.3,441,10:42,SHZ8477,Standard,4,1,5.91,11328,Florence Heng
17680,9-Jan-24,Tue,10,10:35,Balestier,Amber Road,9.2,1202,10:55,SHX6399,Premier,4,1,16.68,11225,Peter Pak
17681,9-Jan-24,Tue,10,10:36,Upper Thomson,Golden Mile,8.7,924,10:51,SHY5757,Premier,4,4,14.67,10731,Beverley Choi
17682,9-Jan-24,Tue,10,10:36,High Street,People’s Park,3.9,615,10:46,SHX4872,Mini Cab,4,2,9.68,12328,Jason Chui
17683,9-Jan-24,Tue,10,10:36,Joo Chiat,West Coast,26.7,3336,11:31,SHZ5684,Limosine,4,4,48.84,10567,Jonathan Lau
17684,9-Jan-24,Tue,10,10:37,Pasir Ris,Suntec City,17.8,1963,10:10,SHY7467,Limosine,4,3,27.47,11882,Nichola Aung
